,libvirt_domain_block_stats_flush_requests_total,libvirt_domain_block_stats_flush_time_seconds_total,libvirt_domain_block_stats_read_bytes_total,libvirt_domain_block_stats_read_requests_total,libvirt_domain_block_stats_read_time_seconds_total,libvirt_domain_block_stats_write_bytes_total,libvirt_domain_block_stats_write_requests_total,libvirt_domain_block_stats_write_time_seconds_total,libvirt_domain_info_cpu_time_seconds_total,libvirt_domain_info_memory_usage_bytes,libvirt_domain_interface_stats_receive_bytes_total,libvirt_domain_interface_stats_receive_drops_total,libvirt_domain_interface_stats_receive_errors_total,libvirt_domain_interface_stats_receive_packets_total,libvirt_domain_interface_stats_transmit_bytes_total,libvirt_domain_interface_stats_transmit_drops_total,libvirt_domain_interface_stats_transmit_errors_total,libvirt_domain_interface_stats_transmit_packets_total ,libvirt_domain_memory_stats_disk_cache_bytes,libvirt_domain_memory_stats_major_fault_total,libvirt_domain_memory_stats_minor_fault_total,libvirt_domain_memory_stats_rss_bytes,libvirt_domain_memory_stats_unused_bytes,libvirt_domain_memory_stats_usable_bytes,libvirt_domain_memory_stats_used_percent,libvirt_domain_vcpu_cpu,libvirt_domain_vcpu_time_seconds_total
14,33816594.0,267.647847575,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,14246.18,1073741824.0,211671220.0,0.0,0.0,89923.0,7009097.0,0.0,0.0,77711.0,0.0,2258.0,175684607.0,1179594752.0,134090752.0,550973440.0,46.648342713452244,2.0,2139.72
15,35305793.0,278.649649192,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,14395.25,1073741824.0,211672054.0,0.0,0.0,89938.0,7009911.0,0.0,0.0,77726.0,0.0,2258.0,182395160.0,1179594752.0,257449984.0,674332672.0,34.70326697841185,12.0,2199.47
16,36982777.0,291.091331687,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,14548.03,1073741824.0,211672656.0,0.0,0.0,89949.0,7010513.0,0.0,0.0,77737.0,0.0,2258.0,189297891.0,1179594752.0,169836544.0,586719232.0,43.18701934327269,14.0,2259.23
17,38555762.0,303.017043786,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,14699.27,1073741824.0,211673942.0,0.0,0.0,89972.0,7011763.0,0.0,0.0,77760.0,0.0,2258.0,195835093.0,1179594752.0,236658688.0,653541376.0,36.71652209781501,14.0,2318.98
18,40104089.0,314.769471928,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,14850.15,1073741824.0,211674864.0,0.0,0.0,89989.0,7012677.0,0.0,0.0,77777.0,0.0,2258.0,202633295.0,1179594752.0,308813824.0,725696512.0,29.72962253449623,28.0,2378.75
19,41564987.0,325.602811172,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,14998.78,1073741824.0,211675790.0,0.0,0.0,90006.0,7013599.0,0.0,0.0,77794.0,0.0,2258.0,209520076.0,1179594752.0,152031232.0,568913920.0,44.91113675935731,28.0,2438.48
20,43118397.0,337.173775952,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,15149.3,1073741824.0,211676918.0,0.0,0.0,90026.0,7014751.0,0.0,0.0,77814.0,0.0,2258.0,216333146.0,1179594752.0,297070592.0,713953280.0,30.866738851936905,2.0,2498.26
21,44686595.0,348.642414718,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,15299.74,1073741824.0,211677844.0,0.0,0.0,90043.0,7015673.0,0.0,0.0,77831.0,0.0,2258.0,222719042.0,1179594752.0,297472000.0,714354688.0,30.827869860269942,12.0,2558.0
22,46288069.0,360.486441352,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,15450.89,1073741824.0,211678546.0,0.0,0.0,90056.0,7016375.0,0.0,0.0,77844.0,0.0,2258.0,229458321.0,1179594752.0,223584256.0,640466944.0,37.982540683538986,18.0,2617.7
23,47955602.0,373.230943097,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,15604.1,1073741824.0,211679630.0,0.0,0.0,90076.0,7017459.0,0.0,0.0,77864.0,0.0,2258.0,236714671.0,1179594752.0,163684352.0,580567040.0,43.78274613392351,8.0,2677.43
24,49568940.0,385.28801532,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,15755.88,1073741824.0,211680686.0,0.0,0.0,90096.0,7018515.0,0.0,0.0,77884.0,0.0,2258.0,243798779.0,1179594752.0,138321920.0,555204608.0,46.23863181149332,6.0,2737.21
25,51176150.0,397.25780659,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,15907.45,1073741824.0,211681724.0,0.0,0.0,90115.0,7019529.0,0.0,0.0,77903.0,0.0,2258.0,251736980.0,1179594752.0,238411776.0,655294464.0,36.546767726045005,2.0,2796.95
26,52726292.0,408.739700105,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,16057.86,1073741824.0,211682854.0,0.0,0.0,90136.0,7020655.0,0.0,0.0,77924.0,0.0,2258.0,259968089.0,1179594752.0,346628096.0,763510784.0,26.06800487052263,10.0,2856.67
27,54339291.0,420.880063847,1166836736.0,58853.0,248.911275708,5401526272.0,104739.0,1644.400953902,16209.91,1073741824.0,211683513.0,0.0,0.0,90148.0,7021338.0,0.0,0.0,77936.0,0.0,2258.0,267996388.0,1179594752.0,211386368.0,628269056.0,39.16368208337796,14.0,2916.43
28,56023176.0,433.468151515,1166836736.0,58853.0,248.911275708,5402157056.0,104867.0,1647.01718843,16363.11,1073741824.0,211686942.0,0.0,0.0,90185.0,7025388.0,0.0,0.0,77968.0,0.0,2258.0,276543038.0,1179594752.0,239730688.0,656662528.0,36.41429585648616,12.0,2976.18
