,libvirt_domain_block_stats_flush_requests_total,libvirt_domain_block_stats_flush_time_seconds_total,libvirt_domain_block_stats_read_bytes_total,libvirt_domain_block_stats_read_requests_total,libvirt_domain_block_stats_read_time_seconds_total,libvirt_domain_block_stats_write_bytes_total,libvirt_domain_block_stats_write_requests_total,libvirt_domain_block_stats_write_time_seconds_total,libvirt_domain_info_cpu_time_seconds_total,libvirt_domain_info_memory_usage_bytes,libvirt_domain_interface_stats_receive_bytes_total,libvirt_domain_interface_stats_receive_drops_total,libvirt_domain_interface_stats_receive_errors_total,libvirt_domain_interface_stats_receive_packets_total,libvirt_domain_interface_stats_transmit_bytes_total,libvirt_domain_interface_stats_transmit_drops_total,libvirt_domain_interface_stats_transmit_errors_total,libvirt_domain_interface_stats_transmit_packets_total ,libvirt_domain_memory_stats_disk_cache_bytes,libvirt_domain_memory_stats_major_fault_total,libvirt_domain_memory_stats_minor_fault_total,libvirt_domain_memory_stats_rss_bytes,libvirt_domain_memory_stats_unused_bytes,libvirt_domain_memory_stats_usable_bytes,libvirt_domain_memory_stats_used_percent,libvirt_domain_vcpu_cpu,libvirt_domain_vcpu_time_seconds_total
10,40015828.0,330.338338455,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,15003.05,1073741824.0,212032021.0,0.0,0.0,98848.0,7309841.0,0.0,0.0,82527.0,0.0,3960.0,211237871.0,1121615872.0,433692672.0,643821568.0,37.65770696746507,29.0,2319.19
11,41756582.0,344.04814757,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,15157.99,1073741824.0,212032885.0,0.0,0.0,98864.0,7310705.0,0.0,0.0,82543.0,0.0,3960.0,220075589.0,1121615872.0,473341952.0,683470848.0,33.81840248444249,9.0,2378.97
12,43414211.0,356.883462911,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,15310.75,1073741824.0,212034083.0,0.0,0.0,98885.0,7311879.0,0.0,0.0,82564.0,0.0,3960.0,227671302.0,1121615872.0,499277824.0,709406720.0,31.306989675919866,3.0,2438.72
13,45189009.0,370.470608268,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,15465.6,1073741824.0,212035051.0,0.0,0.0,98903.0,7312847.0,0.0,0.0,82582.0,0.0,3960.0,235628623.0,1121615872.0,387190784.0,597319680.0,42.16056066537368,11.0,2498.44
14,46896687.0,383.848505329,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,15619.62,1073741824.0,212035765.0,0.0,0.0,98916.0,7313561.0,0.0,0.0,82595.0,0.0,3960.0,243433188.0,1121615872.0,423608320.0,633737216.0,38.634191227506555,11.0,2558.2
15,48637064.0,397.373727695,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,15774.14,1073741824.0,212036807.0,0.0,0.0,98935.0,7314583.0,0.0,0.0,82614.0,0.0,3960.0,251204216.0,1121419264.0,477376512.0,687505408.0,33.427729455953106,17.0,2617.96
16,50156539.0,409.801456044,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,15925.59,1073741824.0,212037359.0,0.0,0.0,98945.0,7315127.0,0.0,0.0,82624.0,0.0,3960.0,258418171.0,1121419264.0,457093120.0,667222016.0,35.391803402226635,27.0,2677.7
17,51865047.0,422.839244262,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,16079.16,1073741824.0,212038173.0,0.0,0.0,98960.0,7315941.0,0.0,0.0,82639.0,0.0,3960.0,266258554.0,1121419264.0,420651008.0,630779904.0,38.92055257427745,27.0,2737.47
18,53549588.0,436.049409963,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,16232.89,1073741824.0,212039149.0,0.0,0.0,98978.0,7316909.0,0.0,0.0,82657.0,0.0,3960.0,273839213.0,1121419264.0,508932096.0,719060992.0,30.372150764092986,23.0,2797.22
19,55260599.0,449.65924109,1107917824.0,60581.0,161.944016351,5486571520.0,92736.0,214.482964512,16387.52,1073741824.0,212039797.0,0.0,0.0,98990.0,7317557.0,0.0,0.0,82669.0,0.0,3960.0,281916606.0,1121419264.0,441540608.0,651669504.0,36.897778518139525,9.0,2856.98
20,57050515.0,463.561589005,1107917824.0,60581.0,161.944016351,5486587904.0,92739.0,214.501693927,16543.12,1073741824.0,212040601.0,0.0,0.0,99004.0,7318357.0,0.0,0.0,82683.0,0.0,3960.0,290502429.0,1121550336.0,439255040.0,649388032.0,37.1186971748589,7.0,2916.76
21,58603887.0,476.137284866,1107917824.0,60581.0,161.944016351,5486587904.0,92739.0,214.501693927,16694.93,1073741824.0,212041605.0,0.0,0.0,99022.0,7319361.0,0.0,0.0,82701.0,0.0,3960.0,297831589.0,1121550336.0,428085248.0,638218240.0,38.20028636134677,7.0,2976.53
22,60128633.0,488.54484673,1107917824.0,60581.0,161.944016351,5486587904.0,92739.0,214.501693927,16846.53,1073741824.0,212042571.0,0.0,0.0,99039.0,7320323.0,0.0,0.0,82718.0,0.0,3960.0,305403264.0,1121550336.0,474365952.0,684498944.0,33.718850271091384,31.0,3036.24
23,61627296.0,500.592701229,1107917824.0,60581.0,161.944016351,5486587904.0,92739.0,214.501693927,16997.03,1073741824.0,212043481.0,0.0,0.0,99056.0,7321183.0,0.0,0.0,82734.0,0.0,3960.0,312237890.0,1121550336.0,396517376.0,606650368.0,41.257054920298735,26.0,3095.96
24,63205444.0,513.2645979,1107917824.0,60581.0,161.944016351,5487214592.0,92867.0,214.697382778,17149.29,1073741824.0,212046958.0,0.0,0.0,99093.0,7325331.0,0.0,0.0,82767.0,0.0,3960.0,319307852.0,1121619968.0,433725440.0,643907584.0,37.64937789782215,5.0,3155.71
25,64823226.0,526.196857493,1107917824.0,60581.0,161.944016351,5487214592.0,92867.0,214.697382778,17302.1,1073741824.0,212048449.0,0.0,0.0,99119.0,7326920.0,0.0,0.0,82794.0,0.0,3960.0,327003948.0,1121619968.0,317448192.0,527630336.0,48.90869356559539,7.0,3215.45
26,66445188.0,539.229742411,1107917824.0,60581.0,161.944016351,5487214592.0,92867.0,214.697382778,17455.34,1073741824.0,212049421.0,0.0,0.0,99137.0,7327892.0,0.0,0.0,82812.0,0.0,3960.0,334195144.0,1121619968.0,524578816.0,734760960.0,28.85189724307795,23.0,3275.21
